name_1,name_2,true,pred_0,pred_1,pred_2,prob,pred
SAOUHSC_01891,SAOUHSC_01893,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01893,SAOUHSC_01894,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01894,SAOUHSC_01897,-1,,,,0.49,0
SAOUHSC_01897,SAOUHSC_01898,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01898,SAOUHSC_01900,-1,,,,0.49,0
SAOUHSC_01900,SAOUHSC_01902,-1,,,,0.49,0
SAOUHSC_01902,SAOUHSC_01903,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01903,SAOUHSC_01904,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01904,SAOUHSC_01910,-1,,,,0.49,0
SAOUHSC_01910,SAOUHSC_01914,-1,,,,0.49,0
SAOUHSC_01914,SAOUHSC_01918,-1,,,,0.49,0
SAOUHSC_01918,SAOUHSC_01919,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01919,SAOUHSC_01920,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01920,SAOUHSC_01921,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01921,SAOUHSC_01922,-1,1.0,1.0,0.0,0.6666666666666666,1
SAOUHSC_01922,SAOUHSC_01929,-1,,,,0.49,0
SAOUHSC_01929,SAOUHSC_01937,-1,,,,0.49,0
SAOUHSC_01937,SAOUHSC_01944,-1,,,,0.49,0
SAOUHSC_01944,SAOUHSC_01956,-1,,,,0.49,0
SAOUHSC_01956,SAOUHSC_01957,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_01957,SAOUHSC_01964,-1,,,,0.49,0
SAOUHSC_01964,SAOUHSC_01968,-1,,,,0.49,0
SAOUHSC_01968,SAOUHSC_01969,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01969,SAOUHSC_01971,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01971,SAOUHSC_01972,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_01972,SAOUHSC_01982,-1,,,,0.49,0
SAOUHSC_01982,SAOUHSC_01985,-1,,,,0.49,0
SAOUHSC_01985,SAOUHSC_02000,-1,,,,0.49,0
SAOUHSC_02000,SAOUHSC_02001,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02001,SAOUHSC_02006,-1,,,,0.49,0
SAOUHSC_02006,SAOUHSC_02015,-1,,,,0.49,0
SAOUHSC_02015,SAOUHSC_02084,-1,,,,0.49,0
SAOUHSC_02084,SAOUHSC_02085,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02085,SAOUHSC_02086,-1,,,,0.49,0
SAOUHSC_02086,SAOUHSC_02087,-1,0.0,1.0,0.0,0.3333333333333333,0
SAOUHSC_02087,SAOUHSC_02089,-1,,,,0.49,0
SAOUHSC_02089,SAOUHSC_02090,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02090,SAOUHSC_02095,-1,,,,0.49,0
SAOUHSC_02095,SAOUHSC_02096,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02096,SAOUHSC_02097,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02097,SAOUHSC_02103,-1,,,,0.49,0
SAOUHSC_02103,SAOUHSC_02108,-1,,,,0.49,0
SAOUHSC_02108,SAOUHSC_02110,-1,,,,0.49,0
SAOUHSC_02110,SAOUHSC_02119,-1,,,,0.49,0
SAOUHSC_02119,SAOUHSC_02127,-1,,,,0.49,0
SAOUHSC_02127,SAOUHSC_02129,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02129,SAOUHSC_02134,-1,,,,0.49,0
SAOUHSC_02134,SAOUHSC_02135,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02135,SAOUHSC_02136,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02136,SAOUHSC_02139,-1,,,,0.49,0
SAOUHSC_02139,SAOUHSC_02140,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02140,SAOUHSC_02142,-1,,,,0.49,0
SAOUHSC_02142,SAOUHSC_02144,-1,,,,0.49,0
SAOUHSC_02144,SAOUHSC_02146,-1,,,,0.49,0
SAOUHSC_02146,SAOUHSC_02150,-1,,,,0.49,0
SAOUHSC_02150,SAOUHSC_02158,-1,,,,0.49,0
SAOUHSC_02158,SAOUHSC_02164,-1,,,,0.49,0
SAOUHSC_02164,SAOUHSC_02166,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02166,SAOUHSC_02169,-1,,,,0.49,0
SAOUHSC_02169,SAOUHSC_02175,-1,,,,0.49,0
SAOUHSC_02175,SAOUHSC_02218,-1,,,,0.49,0
SAOUHSC_02218,SAOUHSC_02226,-1,,,,0.49,0
SAOUHSC_02226,SAOUHSC_02232,-1,,,,0.49,0
SAOUHSC_02232,SAOUHSC_02235,-1,,,,0.49,0
SAOUHSC_02235,SAOUHSC_02236,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02236,SAOUHSC_02237,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02237,SAOUHSC_02239,-1,,,,0.49,0
SAOUHSC_02239,SAOUHSC_02244,-1,,,,0.49,0
SAOUHSC_02244,SAOUHSC_02247,-1,,,,0.49,0
SAOUHSC_02247,SAOUHSC_02256,-1,,,,0.49,0
SAOUHSC_02256,SAOUHSC_02258,-1,,,,0.49,0
SAOUHSC_02258,SAOUHSC_02259,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02259,SAOUHSC_02261,-1,,,,0.49,0
SAOUHSC_02261,SAOUHSC_02262,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02262,SAOUHSC_02264,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02264,SAOUHSC_02265,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02265,SAOUHSC_02266,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02266,SAOUHSC_02274,-1,,,,0.49,0
SAOUHSC_02274,SAOUHSC_02276,-1,,,,0.49,0
SAOUHSC_02276,SAOUHSC_A02169,-1,,,,0.49,0
SAOUHSC_A02169,SAOUHSC_02281,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02281,SAOUHSC_02282,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02282,SAOUHSC_02283,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02283,SAOUHSC_02284,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02284,SAOUHSC_02285,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02285,SAOUHSC_02286,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02286,SAOUHSC_02287,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02287,leuD,-1,1.0,1.0,1.0,1.0,1
leuD,SAOUHSC_02289,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02289,SAOUHSC_A02189,-1,,,,0.49,0
SAOUHSC_A02189,SAOUHSC_02314,-1,,,,0.49,0
SAOUHSC_02314,SAOUHSC_02315,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02315,SAOUHSC_02319,-1,,,,0.49,0
SAOUHSC_02319,SAOUHSC_02323,-1,,,,0.49,0
SAOUHSC_02323,SAOUHSC_02324,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02324,SAOUHSC_02335,-1,,,,0.49,0
SAOUHSC_02335,SAOUHSC_02367,-1,,,,0.49,0
SAOUHSC_02367,SAOUHSC_02371,-1,,,,0.49,0
SAOUHSC_02371,SAOUHSC_02375,-1,,,,0.49,0
SAOUHSC_02375,SAOUHSC_02378,-1,,,,0.49,0
SAOUHSC_02378,deoD,-1,,,,0.49,0
deoD,SAOUHSC_02388,-1,,,,0.49,0
SAOUHSC_02388,SAOUHSC_02389,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02389,SAOUHSC_02390,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02390,SAOUHSC_02394,-1,,,,0.49,0
SAOUHSC_02394,SAOUHSC_02400,-1,,,,0.49,0
SAOUHSC_02400,SAOUHSC_02401,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02401,SAOUHSC_02402,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02402,SAOUHSC_02403,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02403,SAOUHSC_02411,-1,,,,0.49,0
SAOUHSC_02411,SAOUHSC_02425,-1,,,,0.49,0
SAOUHSC_02425,SAOUHSC_02432,-1,,,,0.49,0
SAOUHSC_02432,SAOUHSC_02436,-1,,,,0.49,0
SAOUHSC_02436,SAOUHSC_02457,-1,,,,0.49,0
SAOUHSC_02457,SAOUHSC_A02331,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_A02331,SAOUHSC_02462,-1,,,,0.49,0
SAOUHSC_02462,SAOUHSC_02463,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02463,SAOUHSC_02469,-1,,,,0.49,0
SAOUHSC_02469,SAOUHSC_02515,-1,,,,0.49,0
SAOUHSC_02515,SAOUHSC_02519,-1,,,,0.49,0
SAOUHSC_02519,SAOUHSC_02520,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02520,SAOUHSC_02523,-1,,,,0.49,0
SAOUHSC_02523,SAOUHSC_02524,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02524,SAOUHSC_02528,-1,,,,0.49,0
SAOUHSC_02528,SAOUHSC_02530,-1,,,,0.49,0
SAOUHSC_02530,SAOUHSC_02531,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02531,SAOUHSC_02533,-1,,,,0.49,0
SAOUHSC_02533,moaC,-1,,,,0.49,0
moaC,SAOUHSC_02550,-1,,,,0.49,0
SAOUHSC_02550,ureA,-1,,,,0.49,0
ureA,ureB,-1,1.0,1.0,1.0,1.0,1
ureB,ureC,-1,1.0,1.0,1.0,1.0,1
ureC,ureE,-1,1.0,1.0,1.0,1.0,1
ureE,SAOUHSC_02563,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02563,SAOUHSC_02564,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02564,SAOUHSC_02565,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02565,SAOUHSC_02571,-1,,,,0.49,0
SAOUHSC_02571,SAOUHSC_02575,-1,,,,0.49,0
SAOUHSC_02575,SAOUHSC_02576,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02576,SAOUHSC_02577,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02577,SAOUHSC_02585,-1,,,,0.49,0
SAOUHSC_02585,SAOUHSC_02588,-1,,,,0.49,0
SAOUHSC_02588,SAOUHSC_02589,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02589,SAOUHSC_02591,-1,,,,0.49,0
SAOUHSC_02591,SAOUHSC_02592,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02592,SAOUHSC_02596,-1,,,,0.49,0
SAOUHSC_02596,SAOUHSC_02599,-1,,,,0.49,0
SAOUHSC_02599,SAOUHSC_02608,-1,,,,0.49,0
SAOUHSC_02608,SAOUHSC_02609,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02609,SAOUHSC_02611,-1,,,,0.49,0
SAOUHSC_02611,SAOUHSC_02613,-1,,,,0.49,0
SAOUHSC_02613,SAOUHSC_02621,-1,,,,0.49,0
SAOUHSC_02621,SAOUHSC_02622,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02622,SAOUHSC_02625,-1,,,,0.49,0
SAOUHSC_02625,SAOUHSC_02626,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02626,SAOUHSC_02628,-1,,,,0.49,0
SAOUHSC_02628,SAOUHSC_02631,-1,,,,0.49,0
SAOUHSC_02631,SAOUHSC_02638,-1,,,,0.49,0
SAOUHSC_02638,SAOUHSC_02643,-1,,,,0.49,0
SAOUHSC_02643,SAOUHSC_02644,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02644,SAOUHSC_02645,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02645,SAOUHSC_02646,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02646,SAOUHSC_02649,-1,,,,0.49,0
SAOUHSC_02649,SAOUHSC_02652,-1,,,,0.49,0
SAOUHSC_02652,SAOUHSC_02657,-1,,,,0.49,0
SAOUHSC_02657,SAOUHSC_02659,-1,,,,0.49,0
SAOUHSC_02659,SAOUHSC_02660,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02660,SAOUHSC_02663,-1,,,,0.49,0
SAOUHSC_02663,SAOUHSC_02664,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02664,SAOUHSC_02665,-1,0.0,0.0,1.0,0.3333333333333333,0
SAOUHSC_02665,SAOUHSC_02666,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02666,SAOUHSC_02669,-1,,,,0.49,0
SAOUHSC_02669,SAOUHSC_02670,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02670,SAOUHSC_02674,-1,,,,0.49,0
SAOUHSC_02674,SAOUHSC_02696,-1,,,,0.49,0
SAOUHSC_02696,SAOUHSC_02702,-1,,,,0.49,0
SAOUHSC_02702,SAOUHSC_02706,-1,,,,0.49,0
SAOUHSC_02706,SAOUHSC_02708,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02708,SAOUHSC_02709,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02709,SAOUHSC_02710,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02710,SAOUHSC_02723,-1,,,,0.49,0
SAOUHSC_02723,SAOUHSC_02724,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02724,SAOUHSC_02725,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02725,SAOUHSC_02727,-1,,,,0.49,0
SAOUHSC_02727,SAOUHSC_02729,-1,,,,0.49,0
SAOUHSC_02729,SAOUHSC_02731,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02731,SAOUHSC_02736,-1,,,,0.49,0
SAOUHSC_02736,SAOUHSC_02750,-1,,,,0.49,0
SAOUHSC_02750,SAOUHSC_02751,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02751,SAOUHSC_02759,-1,,,,0.49,0
SAOUHSC_02759,SAOUHSC_02761,-1,,,,0.49,0
SAOUHSC_02761,SAOUHSC_02773,-1,,,,0.49,0
SAOUHSC_02773,SAOUHSC_02779,-1,,,,0.49,0
SAOUHSC_02779,SAOUHSC_02780,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02780,SAOUHSC_02782,-1,,,,0.49,0
SAOUHSC_02782,SAOUHSC_02793,-1,,,,0.49,0
SAOUHSC_02793,SAOUHSC_02794,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02794,SAOUHSC_02795,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02795,SAOUHSC_02800,-1,,,,0.49,0
SAOUHSC_02800,SAOUHSC_02816,-1,,,,0.49,0
SAOUHSC_02816,SAOUHSC_02820,-1,,,,0.49,0
SAOUHSC_02820,SAOUHSC_02821,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02821,SAOUHSC_02822,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02822,SAOUHSC_02823,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02823,SAOUHSC_02827,-1,,,,0.49,0
SAOUHSC_02827,SAOUHSC_02828,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02828,SAOUHSC_02830,-1,,,,0.49,0
SAOUHSC_02830,SAOUHSC_02832,-1,,,,0.49,0
SAOUHSC_02832,SAOUHSC_02833,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02833,SAOUHSC_02836,-1,,,,0.49,0
SAOUHSC_02836,SAOUHSC_02842,-1,,,,0.49,0
SAOUHSC_02842,SAOUHSC_02843,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02843,SAOUHSC_02853,-1,,,,0.49,0
SAOUHSC_02853,SAOUHSC_02855,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02855,SAOUHSC_02860,-1,,,,0.49,0
SAOUHSC_02860,SAOUHSC_02862,-1,,,,0.49,0
SAOUHSC_02862,SAOUHSC_02867,-1,,,,0.49,0
SAOUHSC_02867,SAOUHSC_02872,-1,,,,0.49,0
SAOUHSC_02872,SAOUHSC_02873,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02873,SAOUHSC_02874,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02874,SAOUHSC_02890,-1,,,,0.49,0
SAOUHSC_02890,SAOUHSC_02891,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02891,SAOUHSC_02892,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02892,SAOUHSC_02893,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02893,SAOUHSC_02897,-1,,,,0.49,0
SAOUHSC_02897,SAOUHSC_02898,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02898,SAOUHSC_02899,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02899,SAOUHSC_02900,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02900,SAOUHSC_02909,-1,,,,0.49,0
SAOUHSC_02909,SAOUHSC_02910,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02910,SAOUHSC_02912,-1,,,,0.49,0
SAOUHSC_02912,SAOUHSC_02915,-1,,,,0.49,0
SAOUHSC_02915,SAOUHSC_02920,-1,,,,0.49,0
SAOUHSC_02920,SAOUHSC_02923,-1,,,,0.49,0
SAOUHSC_02923,SAOUHSC_02925,-1,,,,0.49,0
SAOUHSC_02925,SAOUHSC_02926,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02926,SAOUHSC_02928,-1,,,,0.49,0
SAOUHSC_02928,SAOUHSC_02934,-1,,,,0.49,0
SAOUHSC_02934,SAOUHSC_02935,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02935,SAOUHSC_02939,-1,,,,0.49,0
SAOUHSC_02939,SAOUHSC_02948,-1,,,,0.49,0
SAOUHSC_02948,SAOUHSC_02958,-1,,,,0.49,0
SAOUHSC_02958,SAOUHSC_02960,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02960,SAOUHSC_02973,-1,,,,0.49,0
SAOUHSC_02973,SAOUHSC_02974,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02974,SAOUHSC_02975,-1,0.0,1.0,0.0,0.3333333333333333,0
SAOUHSC_02975,SAOUHSC_02976,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02976,SAOUHSC_02979,-1,,,,0.49,0
SAOUHSC_02979,SAOUHSC_02992,-1,,,,0.49,0
SAOUHSC_02992,SAOUHSC_02993,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02993,SAOUHSC_02994,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02994,SAOUHSC_03002,-1,,,,0.49,0
SAOUHSC_03002,SAOUHSC_03003,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_03003,SAOUHSC_03004,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_03004,SAOUHSC_03005,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_03005,SAOUHSC_03022,-1,,,,0.49,0
SAOUHSC_03022,SAOUHSC_03024,-1,,,,0.49,0
SAOUHSC_03024,SAOUHSC_03025,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_03025,SAOUHSC_03028,-1,,,,0.49,0
SAOUHSC_03028,SAOUHSC_03030,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_03030,SAOUHSC_03032,-1,,,,0.49,0
SAOUHSC_03032,SAOUHSC_03033,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_03033,SAOUHSC_03034,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_03034,SAOUHSC_03036,-1,,,,0.49,0
SAOUHSC_03036,SAOUHSC_03037,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_03037,SAOUHSC_03037a,-1,1.0,1.0,0.0,0.6666666666666666,1
SAOUHSC_03037a,SAOUHSC_03040,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_03040,SAOUHSC_03042,-1,,,,0.49,0
SAOUHSC_03042,SAOUHSC_3042a,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_3042a,SAOUHSC_03045,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_03045,dnaA,-1,,,,0.49,0
rpmH,rnpA,-1,0.0,0.0,1.0,0.3333333333333333,0
rnpA,trmE,-1,0.0,0.0,0.0,0.0,0
trmE,SAOUHSC_03052,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_03052,gidB,-1,1.0,1.0,1.0,1.0,1
gidB,SAOUHSC_03049,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_03049,SAOUHSC_03048,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_03048,SAOUHSC_03047,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_03047,SAOUHSC_03046,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_03046,SAOUHSC_03041,-1,,,,0.49,0
SAOUHSC_03041,SAOUHSC_03035,-1,,,,0.49,0
SAOUHSC_03035,SAOUHSC_03031,-1,,,,0.49,0
SAOUHSC_03031,SAOUHSC_03027,-1,,,,0.49,0
SAOUHSC_03027,SAOUHSC_03026,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_03026,SAOUHSC_03023,-1,,,,0.49,0
SAOUHSC_03023,SAOUHSC_03021,-1,,,,0.49,0
SAOUHSC_03021,SAOUHSC_03020,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_03020,SAOUHSC_03019,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_03019,SAOUHSC_03018,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_03018,SAOUHSC_03017,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_03017,SAOUHSC_03016,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_03016,hisZ,-1,0.0,0.0,0.0,0.0,0
hisZ,hisG,-1,1.0,1.0,1.0,1.0,1
hisG,SAOUHSC_03013,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_03013,SAOUHSC_03012,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_03012,hisB,-1,1.0,1.0,1.0,1.0,1
hisB,hisH,-1,1.0,1.0,1.0,1.0,1
hisH,SAOUHSC_03009,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_03009,SAOUHSC_03008,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_03008,SAOUHSC_03006,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_03006,SAOUHSC_03001,-1,,,,0.49,0
SAOUHSC_03001,SAOUHSC_03000,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_03000,SAOUHSC_02999,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02999,SAOUHSC_02998,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02998,SAOUHSC_02997,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02997,SAOUHSC_02996,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02996,SAOUHSC_02995,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02995,SAOUHSC_02991,-1,,,,0.49,0
SAOUHSC_02991,SAOUHSC_02990,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02990,secY,-1,0.0,0.0,0.0,0.0,0
secY,SAOUHSC_02988,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02988,SAOUHSC_02987,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02987,SAOUHSC_02986,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02986,SAOUHSC_02985,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02985,SAOUHSC_02984,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02984,SAOUHSC_02983,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02983,SAOUHSC_02982,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02982,SAOUHSC_02980,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02980,SAOUHSC_02978,-1,,,,0.49,0
SAOUHSC_02978,SAOUHSC_02972,-1,,,,0.49,0
SAOUHSC_02972,SAOUHSC_02971,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02971,SAOUHSC_02970,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02970,SAOUHSC_A02811,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_A02811,SAOUHSC_02969,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02969,SAOUHSC_02968,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02968,SAOUHSC_02967,-1,1.0,1.0,0.0,0.6666666666666666,1
SAOUHSC_02967,SAOUHSC_02965,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02965,SAOUHSC_02964,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02964,SAOUHSC_02963,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02963,SAOUHSC_02962,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02962,SAOUHSC_02961,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02961,SAOUHSC_02957,-1,,,,0.49,0
SAOUHSC_02957,nsaR,-1,1.0,1.0,1.0,1.0,1
nsaR,nsaS,-1,1.0,1.0,1.0,1.0,1
nsaS,SAOUHSC_02954,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02954,SAOUHSC_02953,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02953,SAOUHSC_02950,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02950,SAOUHSC_A02794,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_A02794,SAOUHSC_02949,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02949,SAOUHSC_02947,-1,,,,0.49,0
SAOUHSC_02947,SAOUHSC_02945,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02945,SAOUHSC_02944,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02944,SAOUHSC_02943,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02943,SAOUHSC_02942,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02942,SAOUHSC_02941,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02941,SAOUHSC_02940,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02940,SAOUHSC_02937,-1,,,,0.49,0
SAOUHSC_02937,SAOUHSC_02936,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02936,SAOUHSC_02933,-1,,,,0.49,0
SAOUHSC_02933,SAOUHSC_02932,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02932,SAOUHSC_02931,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02931,SAOUHSC_02930,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02930,SAOUHSC_02929,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02929,SAOUHSC_02927,-1,,,,0.49,0
SAOUHSC_02927,SAOUHSC_02924,-1,,,,0.49,0
SAOUHSC_02924,SAOUHSC_02922,-1,,,,0.49,0
SAOUHSC_02922,SAOUHSC_02921,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02921,panB,-1,,,,0.49,0
panB,panC,-1,1.0,1.0,1.0,1.0,1
panC,SAOUHSC_02916,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02916,SAOUHSC_02914,-1,,,,0.49,0
SAOUHSC_02914,SAOUHSC_02913,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02913,SAOUHSC_02911,-1,,,,0.49,0
SAOUHSC_02911,SAOUHSC_02908,-1,,,,0.49,0
SAOUHSC_02908,SAOUHSC_02907,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02907,SAOUHSC_02906,-1,1.0,1.0,1.0,1.0,1
